CHRYSTIE STREET,2 AVENUE,424.0
CATON AVE,E 12th ST,326.0
8 AVE,WEST 147 ST,869.0
SOUTHERN BOULEVARD,ALDUS STREET,125.0
CATHERINE STREET,MONROE STREET,281.0
MAC DOUGAL STREET,FULTON STREET,204.0
LAFAYETTE AVENUE,EAST 177 STREET,218.0
3 AVENUE,28 STREET,444.0
9 AVENUE,WEST 25 STREET,424.0
SANFORD AVE,147 STREET,218.0
MADISON AVENUE,EAST 27 STREET,204.0
FLATLANDS AVENUE,EAST 78 STREET,125.0
CROTONA AVENUE,EAST FORDHAM ROAD,281.0
ROGERS AVE,CLARKSON AVE,326.0
NOSTRAND AVE,LENOX RD,326.0
WEST 135 STREET,8 AVENUE,326.0
E 174 ST,MORRIS AVENUE,204.0
LENOX AVE,WEST 124 ST,204.0
MADISON AVENUE,EAST 59 STREET,204.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,204.0
BEDFORD AVE,HANCOCK ST,326.0
VAN WYCK EXPRESSWAY,102 AVENUE,424.0
CLASSON AVE,GATES AVE,218.0
8 AVE,WEST 148 ST,125.0
1 AVE,EAST 120 ST,281.0
CONEY ISLAND AVENUE,FOSTER AVENUE,281.0
HYLAN BOULEVARD,FINGERBOARD ROAD,218.0
WADSWORTH AVENUE,WEST 188 STREET,125.0
HUDSON STREET,CHARLTON STREET,281.0
AUDUBON AVE,WEST 172 ST,424.0
JAMAICA AVE,CARPENTER AVE,125.0
AMSTERDAM AVE,WEST 119 ST,326.0
MAURICE AVE,55th DR,218.0
26 AVE,200 STREET,326.0
WEST 155 ST,ST NICHOLAS AVE,869.0
HUGUENOT AVE,WOODROW RD,326.0
VERNON BLVD,33rd RD,204.0
1 AVENUE,EAST 12 STREET,444.0
3 AVENUE,EAST 73 STREET,281.0
18 AVENUE,72 STREET,281.0
FARRAGUT ROAD,BEDFORD AVENUE,218.0
164 STREET,67 AVE,869.0
COLONIAL ROAD,WAKEMAN PLACE,281.0
GRAND STREET,BROADWAY,281.0
5 AVENUE,EAST 73 STREET,204.0
WEST GUN HILL ROAD,MOSHOLU PARKWAY,326.0
HICKS STREET,KANE STREET,326.0
LINDEN BOULEVARD,AUTUMN AVENUE,869.0
FULTON STREET,DUTCH STREET,218.0
UNDERHILL AVE,53 AVE,869.0
4 AVENUE,68 STREET,125.0
MANHATTAN AVENUE,WEST 119 STREET,218.0
WEST 39 STREET,5 AVENUE,281.0
4 AVENUE,EAST 9 STREET,204.0
AVENUE U,EAST 71 STREET,218.0
BROADWAY,BEAVER STREET,218.0
CROSS ISLAND PARKWAY,107 AVENUE,424.0
BLOOMINGDALE ROAD,MARISA CIRCLE,444.0
AVENUE OF THE AMERICAS,WEST 45 STREET,125.0
EAST HOUSTON STREET,BROADWAY,326.0
GRAND CONCOURSE_SERV,EAST 172 STREET,218.0
AVENUE OF AMERICAS,WEST 11 STREET,218.0
2 AVENUE,EAST 73 STREET,125.0
AVE U,W 10th ST,869.0
WEST BROADWAY,DUANE STREET,281.0
56 AVE,194 STREET,869.0
SPRINGFIELD BLVD,115 ROAD,869.0
BOWERY,EAST HOUSTON STREET,281.0
BENSON AVE,19th AVE,125.0
8 AVE,WEST 124 ST,424.0
PARK AVENUE,EAST 59 STREET,204.0
2 AVENUE,EAST 59 STREET,218.0
EAST 165 STREET,CARROLL PLACE,218.0
2 AVE,EAST 124 ST,204.0
BEDFORD AVE,AVE R,218.0
AMSTERDAM AVE,WEST 167 ST,125.0
AVE Z,E 15th ST,424.0
48th ST,37th AVE,424.0
MYRTLE AVE,THROOP AVE,204.0
AVE M,E 15th ST,218.0
WEST BROADWAY,PRINCE STREET,444.0
CANAL STREET,BROADWAY,218.0
7 AVE,WEST 123 ST,125.0
5 AVENUE,WEST 59 STREET,218.0
THROGS NECK EXPRESSWAY,HARDING AVENUE,281.0
CHURCH STREET,DUANE STREET,424.0
COMMERCIAL ST,CLAY ST,281.0
KEW GARDENS ROAD,80 ROAD,281.0
8 AVENUE,66 STREET,281.0
SPRING STREET,BROADWAY,326.0
GOWANUS EXPRESSWAY,29 STREET,218.0
ASHLAND PLACE,4 AVENUE,125.0
65 STREET,10 AVENUE,444.0
CROPSEY AVE,BAY 22nd ST,444.0
LENOX AVE,WEST 111 ST,125.0
BROADWAY,WEST 148 ST,125.0
2 AVENUE,EAST 46 STREET,444.0
LIBERTY AVE,BRISBIN STREET,326.0
WALTHAM STREET,101 AVE,326.0
SEAGRIT BLVD,BEACH 7th ST,869.0
86 STREET,7 AVENUE,281.0
LITTLE CLOVE ROAD,CLOVE ROAD,125.0
CLOVE RD,HOWARD AVENUE,281.0
WHITE PLAINS ROAD,EAST 215 STREET,869.0
BROADWAY,WEST 99 ST,204.0
SHERIDANA AVENUE,EAST 161 STREET,424.0
COLUMBIA STREET,DE GRAW STREET,444.0
AVE N,E 15th ST,204.0
2 AVE,EAST 99 ST,326.0
AMSTERDAM AVE,WEST 118 ST,204.0
KINGS HIGHWAY SERVICE,AVENUE I,125.0
AVENUE U,EAST 56 STREET,125.0
LINDEN BLVD,198 STREET,218.0
CEDAR AVENUE,WEST 179 STREET,125.0
BROADWAY,DUANE STREET,424.0
10 AVENUE,WEST 45 STREET,218.0
RICHMOND ROAD,BALTIC AVENUE,444.0
ATLANTIC AVE,97th ST,326.0
AVE U,E 16th ST,204.0
AUDUBON AVE,WEST 167 ST,125.0
CENTRAL PARK WEST,WEST 61 STREET,424.0
CROSS ISLAND PKWY SR,107 AVENUE,204.0
CATON AVE,E 18th ST,218.0
EAST 204 STREET,GRAND CONCOURSE,424.0
3 AVENUE,BALTIC STREET,869.0
LAFAYETTE AVE,CLASSON AVE,869.0
BROOKLYN AVE,ST JOHN'S PL,204.0
CROSS BX EXPWY SER RD,MORRIS AVENUE,281.0
AVENUE M,EAST 45 STREET,218.0
BROADWAY,GRANITE STREET,218.0
FRANCIS LEWIS BLVD,115 DRIVE,869.0
AMSTERDAM AVE,WEST 148 ST,281.0
CLARENDON ROAD,BROOKLYN AVENUE,204.0
BROADWAY,EAST 11 STREET,424.0
HOMELAWN STREET,84 AVE,424.0
THROGS NECK EXPWY SER RD,HARDING AVENUE,326.0
OCEAN AVE,AVE R,204.0
COLUMBUS AVENUE,WEST 61 STREET,125.0
5 AVENUE,BROADWAY,218.0
11 AVENUE,WEST 43 STREET,424.0
65 STREET,18 AVENUE,281.0
NOSTRAND AVENUE,FARRAGUT ROAD,869.0
GRAND CONCOURSE_MAIN,EAST 172 STREET,125.0
8 AVENUE,WEST 45 STREET,125.0
ALBANY AVE,LENOX RD,125.0
FLUSHING AVE,THORNTON ST,281.0
EDWARD L GRANT HIGHWAY,NELSON AVENUE,424.0
TRINITY PL,EDGER ST,424.0
AMSTERDAM AVE,WEST 164 ST,326.0
BRINKERHOFF AVE,111 AVE,281.0
BRADDOCK AVE,221 PLACE,444.0
BOSTON ROAD,FISH AVENUE,218.0
CHAMBERS STREET,BROADWAY,218.0
AMSTERDAM AVE,WEST 171 ST,444.0
NORFOLK STREET,DELANCEY STREET,869.0
FLATBUSH AVENUE,4 AVENUE,281.0
1 AVENUE,EAST 73 STREET,204.0
NOSTRAND AVE,AVE P,218.0
PAULDING AVENUE,LYDIG AVENUE,326.0
111 AVE,142 STREET,204.0
FINGERBOARD ROAD,CLEVELAND PLACE,444.0
3 AVENUE,DEAN STREET,869.0
LINDEN BLVD,198 STREET,444.0
SHORE PKWY,BAY 46th ST,218.0
BOSTON ROAD,BRONX PARK EAST,869.0
KINGS HWY,W 11th ST,326.0
BROOKLYN AVE,ST JOHN'S PL,444.0
VERMONT PLACE,HIGHLAND BOULEVARD,424.0
35 AVE,200 STREET,424.0
RICHMOND ROAD,BALTIC AVENUE,204.0
CENTRAL PARK WEST,WEST 74 STREET,424.0
FAIRMONT PL,MARMION AVENUE,424.0
AVE U,E 16th ST,444.0
AVENUE U,EAST 66 STREET,125.0
4 AVENUE,28 STREET,218.0
AVE P,CONEY ISLAND AVE,326.0
CROSS ISLAND PKWY SR,107 AVENUE,444.0
CENTRAL AVE,SAGE ST,869.0
CLARENDON ROAD,BROOKLYN AVENUE,444.0
86th ST,19th AVE,125.0
OCEAN AVE,AVE R,444.0
LAKEWOOD AVE,INWOOD STREET,869.0
PARK AVE,58th ST,424.0
NEPTUNE AVE,SHEEPSHEAD BAY RD,125.0
MYRTLE AVE,CLASSON AVE,218.0
MARKET STREET,CHERRY STREET,326.0
ARCHER AVE,143 STREET,424.0
BROADWAY,WEST 98 ST,218.0
GLEN STREET,BLOOMFIELD AVENUE,281.0
ORIENTAL BLVD,HASTINGS ST,869.0
60 STREET,18 AVENUE,281.0
